received_date,receveid_hour,sensor A,sensor B,sensor C
14/09/2020,10:38:21,51,24,2
14/09/2020,10:42:37,47,23,1
14/09/2020,10:50:21,35,25,2
14/09/2020,11:01:23,49,23,3
14/09/2020,11:06:24,44,23,5
14/09/2020,11:12:25,45,21,5
14/09/2020,11:20:26,52,20,2
14/09/2020,11:22:27,53,24,5
14/09/2020,11:34:32,47,16,0
14/09/2020,11:38:21,55,19,1
14/09/2020,11:42:37,51,20,5
14/09/2020,11:50:21,54,23,3
14/09/2020,12:01:23,47,22,4
14/09/2020,12:06:24,41,18,5
14/09/2020,12:12:25,35,18,1
14/09/2020,12:20:26,44,18,2
14/09/2020,12:22:27,51,16,1
14/09/2020,12:34:32,38,21,5
14/09/2020,12:38:21,41,25,1
14/09/2020,12:42:37,36,25,4
14/09/2020,12:50:21,38,21,2
14/09/2020,13:01:23,52,17,0
14/09/2020,13:06:24,37,23,5
14/09/2020,13:12:25,36,16,5
14/09/2020,13:20:26,54,15,4
14/09/2020,13:22:27,52,25,5
14/09/2020,13:34:32,38,25,4
14/09/2020,13:38:21,38,21,3
14/09/2020,13:42:37,47,20,5
14/09/2020,13:50:21,49,25,2
14/09/2020,14:01:23,43,15,3
14/09/2020,14:06:24,41,19,2
14/09/2020,14:12:25,38,23,0
14/09/2020,14:20:26,35,20,0
14/09/2020,14:22:27,38,15,4
14/09/2020,14:34:32,50,15,1
14/09/2020,14:38:21,44,18,1
14/09/2020,14:42:37,38,20,1
14/09/2020,14:50:21,47,16,0
14/09/2020,15:01:23,39,22,4
14/09/2020,15:06:24,47,23,5
14/09/2020,15:12:25,48,21,2
14/09/2020,15:20:26,49,16,0
14/09/2020,15:22:27,39,24,4
14/09/2020,15:34:32,52,15,2
14/09/2020,15:38:21,39,16,1
14/09/2020,15:42:37,55,21,3
14/09/2020,15:50:21,51,24,1
14/09/2020,16:01:23,52,25,1
14/09/2020,16:06:24,44,16,4
14/09/2020,16:12:25,44,16,2
14/09/2020,16:20:26,50,15,0
14/09/2020,16:22:27,46,21,2
14/09/2020,16:34:32,54,25,5
14/09/2020,16:38:21,39,17,2
14/09/2020,16:42:37,37,22,4
14/09/2020,16:50:21,43,25,4
14/09/2020,17:01:23,38,20,4
14/09/2020,17:06:24,44,25,2
14/09/2020,17:12:25,37,23,1
14/09/2020,17:20:26,42,23,5
14/09/2020,17:22:27,52,20,3
14/09/2020,17:34:32,42,16,1
14/09/2020,17:38:21,53,15,3
14/09/2020,17:42:37,55,25,4
14/09/2020,17:50:21,49,21,4
14/09/2020,18:01:23,51,21,1
14/09/2020,18:06:24,39,20,3
14/09/2020,18:12:25,40,18,0
14/09/2020,18:20:26,35,18,0
14/09/2020,18:22:27,44,16,1
14/09/2020,18:34:32,35,21,0
14/09/2020,18:38:21,53,20,2
14/09/2020,18:42:37,54,21,5
14/09/2020,18:50:21,45,21,0
14/09/2020,19:01:23,50,22,3
14/09/2020,19:06:24,38,17,3
14/09/2020,19:12:25,41,19,1
14/09/2020,19:20:26,50,25,1
14/09/2020,19:22:27,54,19,0
14/09/2020,19:34:32,50,19,4
14/09/2020,19:38:21,52,25,0
14/09/2020,19:42:37,38,20,3
14/09/2020,19:50:21,42,17,5
14/09/2020,20:01:23,36,24,0
14/09/2020,20:06:24,44,23,1
14/09/2020,20:12:25,52,23,4
14/09/2020,20:20:26,40,21,5
14/09/2020,20:22:27,46,24,0
14/09/2020,20:34:32,46,25,0
14/09/2020,20:38:21,49,22,5
14/09/2020,20:42:37,51,15,1
14/09/2020,20:50:21,46,17,3
14/09/2020,21:01:23,39,22,1
14/09/2020,21:06:24,48,20,1
14/09/2020,21:12:25,40,23,3
14/09/2020,21:20:26,54,20,2
14/09/2020,21:22:27,40,23,4
14/09/2020,21:34:32,52,15,1
14/09/2020,21:38:21,38,16,1
14/09/2020,21:42:37,49,16,3
14/09/2020,21:50:21,53,16,0
14/09/2020,22:01:23,43,23,5
14/09/2020,22:06:24,41,16,1
14/09/2020,22:12:25,42,16,0
14/09/2020,22:20:26,46,21,4
14/09/2020,22:22:27,40,17,3
14/09/2020,22:34:32,49,25,3
14/09/2020,22:38:21,50,20,5
14/09/2020,22:42:37,51,23,1
14/09/2020,22:50:21,37,23,1
14/09/2020,23:01:23,46,24,4
14/09/2020,23:06:24,50,22,2
14/09/2020,23:12:25,38,20,0
14/09/2020,23:20:26,45,18,2
14/09/2020,23:22:27,39,18,3
14/09/2020,23:34:32,46,17,5
14/09/2020,23:38:21,55,17,1
14/09/2020,23:42:37,38,17,4
14/09/2020,23:50:21,51,21,2
15/09/2020,00:01:23,36,25,0
15/09/2020,00:06:24,53,20,4
15/09/2020,00:12:25,46,24,0
15/09/2020,00:20:26,37,18,4
15/09/2020,00:22:27,45,16,4
15/09/2020,00:34:32,44,18,2
15/09/2020,00:38:21,45,19,5
15/09/2020,00:42:37,44,25,3
15/09/2020,00:50:21,48,18,3
15/09/2020,00:55:24,38,16,4
15/09/2020,01:01:23,47,21,1
15/09/2020,01:06:24,50,21,3
15/09/2020,01:12:25,40,22,0
15/09/2020,01:20:26,54,15,0
15/09/2020,01:22:27,37,15,3
15/09/2020,01:34:32,55,15,1
15/09/2020,01:38:21,50,15,5
15/09/2020,01:42:37,47,15,4
15/09/2020,01:50:21,49,20,5
15/09/2020,02:01:23,35,15,1
15/09/2020,02:06:24,52,18,2
15/09/2020,02:12:25,43,20,5
15/09/2020,02:20:26,39,17,1
15/09/2020,02:22:27,37,17,4
15/09/2020,02:34:32,54,16,4
15/09/2020,02:38:21,48,21,3
15/09/2020,02:42:37,51,22,2
15/09/2020,02:50:21,50,18,5
15/09/2020,03:01:23,35,24,4
15/09/2020,03:06:24,36,24,0
15/09/2020,03:12:25,51,20,5
15/09/2020,03:20:26,55,23,2
15/09/2020,03:22:27,43,23,2
15/09/2020,03:34:32,43,17,3
15/09/2020,03:38:21,39,25,5
15/09/2020,03:42:37,46,23,5
15/09/2020,03:50:21,42,16,0
15/09/2020,04:01:23,37,24,1
15/09/2020,04:06:24,35,18,1
15/09/2020,04:12:25,38,17,1
15/09/2020,04:20:26,51,19,0
15/09/2020,04:22:27,53,18,1
15/09/2020,04:34:32,54,17,3
15/09/2020,04:38:21,40,17,5
15/09/2020,04:42:37,50,23,2
15/09/2020,04:50:21,51,16,3
15/09/2020,05:01:23,36,22,5
15/09/2020,05:06:24,43,25,3
15/09/2020,05:12:25,37,17,5
15/09/2020,05:20:26,41,21,1
15/09/2020,05:22:27,45,23,4
15/09/2020,05:34:32,44,21,0
15/09/2020,05:38:21,35,25,4
15/09/2020,05:42:37,43,22,5
15/09/2020,05:50:21,52,18,3
15/09/2020,06:01:23,54,19,3
15/09/2020,06:06:24,36,20,3
15/09/2020,06:12:25,47,18,2
15/09/2020,06:20:26,55,23,5
15/09/2020,06:22:27,43,24,1
15/09/2020,06:34:32,47,19,0
15/09/2020,06:38:21,40,18,2
15/09/2020,06:42:37,47,22,1
15/09/2020,06:50:21,43,18,4
15/09/2020,07:01:23,45,18,5
15/09/2020,07:06:24,41,25,0
15/09/2020,07:12:25,46,17,0
15/09/2020,07:20:26,46,16,0
15/09/2020,07:22:27,52,23,3
15/09/2020,07:34:32,53,17,2
15/09/2020,07:38:21,47,25,3
15/09/2020,07:42:37,53,16,5
15/09/2020,07:50:21,42,20,5
15/09/2020,07:01:23,53,18,5
15/09/2020,07:06:24,42,20,1
15/09/2020,07:12:25,39,23,4
15/09/2020,07:20:26,46,21,4
15/09/2020,07:22:27,51,22,3
15/09/2020,07:34:32,41,23,2
15/09/2020,07:38:21,52,24,3
15/09/2020,07:42:37,53,20,0
15/09/2020,07:50:21,53,15,4
15/09/2020,08:01:23,44,21,4
15/09/2020,08:06:24,44,16,4
15/09/2020,08:12:25,36,20,2
15/09/2020,09:20:26,51,17,2
15/09/2020,09:22:27,45,15,3
15/09/2020,09:34:32,35,22,3
15/09/2020,09:38:21,46,17,2
15/09/2020,09:42:37,37,20,1
15/09/2020,09:50:21,36,20,1
15/09/2020,10:01:23,55,21,1
15/09/2020,10:06:24,52,22,2
15/09/2020,10:12:25,46,20,0
15/09/2020,10:20:26,38,15,5
15/09/2020,10:22:27,55,21,4
15/09/2020,10:34:32,53,24,3
15/09/2020,10:38:21,49,22,0
15/09/2020,10:42:37,51,24,0
15/09/2020,10:50:21,41,24,1
15/09/2020,11:01:23,55,23,4
15/09/2020,11:06:24,35,19,1
15/09/2020,11:12:25,53,25,5
15/09/2020,11:20:26,41,24,1
15/09/2020,11:22:27,40,20,1
15/09/2020,11:34:32,44,20,1
15/09/2020,11:38:21,54,15,3
15/09/2020,11:42:37,48,25,3
15/09/2020,11:50:21,49,18,0
15/09/2020,12:01:23,45,22,2
15/09/2020,12:06:24,35,24,3
15/09/2020,12:12:25,46,18,5
15/09/2020,12:20:26,52,17,5
15/09/2020,12:22:27,42,20,3
15/09/2020,12:34:32,41,24,1
15/09/2020,12:38:21,55,17,2
15/09/2020,12:42:37,49,25,2
15/09/2020,12:50:21,54,21,2
15/09/2020,13:01:23,35,23,2
15/09/2020,13:06:24,37,15,1
15/09/2020,13:12:25,46,22,3
15/09/2020,13:20:26,41,22,5
15/09/2020,13:22:27,55,22,3
15/09/2020,13:34:32,38,15,0
15/09/2020,13:38:21,38,19,0
15/09/2020,13:42:37,36,18,5
15/09/2020,13:50:21,40,25,2
15/09/2020,14:01:23,48,23,2
15/09/2020,14:06:24,53,22,5
15/09/2020,14:12:25,50,16,1
15/09/2020,14:20:26,40,25,5
15/09/2020,14:22:27,37,23,2
15/09/2020,14:34:32,36,20,5
15/09/2020,14:38:21,36,22,5
15/09/2020,14:42:37,49,25,0
15/09/2020,14:50:21,54,22,5
15/09/2020,15:01:23,37,19,5
15/09/2020,15:06:24,38,16,3
15/09/2020,15:12:25,53,16,4
15/09/2020,15:20:26,52,16,2
15/09/2020,15:22:27,51,16,0
15/09/2020,15:34:32,44,17,3
15/09/2020,15:38:21,37,23,5
15/09/2020,15:42:37,50,20,3
15/09/2020,15:50:21,44,19,2
15/09/2020,16:01:23,35,15,2
15/09/2020,16:06:24,50,17,0
15/09/2020,16:12:25,53,24,3
15/09/2020,16:20:26,52,19,1
15/09/2020,16:22:27,47,21,5
15/09/2020,16:34:32,52,15,4
15/09/2020,16:38:21,54,17,0
15/09/2020,16:42:37,43,24,2
15/09/2020,16:50:21,49,15,5
15/09/2020,17:01:23,38,16,1
15/09/2020,17:06:24,41,21,3
15/09/2020,17:12:25,45,21,1
15/09/2020,17:20:26,51,20,4
15/09/2020,17:22:27,44,24,1
15/09/2020,17:34:32,37,21,5
15/09/2020,17:38:21,40,19,4
15/09/2020,17:42:37,55,18,4
15/09/2020,17:50:21,41,21,5
15/09/2020,18:01:23,39,18,0
15/09/2020,18:06:24,55,22,5
15/09/2020,18:12:25,52,18,5
15/09/2020,18:20:26,44,22,1
15/09/2020,18:22:27,52,25,2
15/09/2020,18:34:32,44,24,3
15/09/2020,18:38:21,37,16,2
15/09/2020,18:42:37,53,19,0
15/09/2020,18:50:21,37,17,3
15/09/2020,19:01:23,50,18,5
15/09/2020,19:06:24,41,16,3
15/09/2020,19:12:25,39,25,2
15/09/2020,19:20:26,43,25,4
15/09/2020,19:22:27,51,16,0
15/09/2020,19:34:32,55,16,3
15/09/2020,19:38:21,39,21,3
15/09/2020,19:42:37,35,16,5
15/09/2020,19:50:21,36,15,3
15/09/2020,20:01:23,48,15,4
15/09/2020,20:06:24,42,19,4
15/09/2020,20:12:25,43,19,5
15/09/2020,20:20:26,46,25,5
15/09/2020,20:22:27,50,22,5
15/09/2020,20:34:32,41,15,0
15/09/2020,20:38:21,41,15,1
15/09/2020,20:42:37,42,18,3
15/09/2020,20:50:21,55,22,0
15/09/2020,21:01:23,40,18,2
15/09/2020,21:06:24,51,22,4
15/09/2020,21:12:25,51,15,4
15/09/2020,21:20:26,40,24,0
15/09/2020,21:22:27,50,20,2
15/09/2020,21:34:32,53,21,0
15/09/2020,21:38:21,53,15,1
15/09/2020,21:42:37,46,21,4
15/09/2020,21:50:21,48,15,2
15/09/2020,22:01:23,50,18,4
15/09/2020,22:06:24,52,17,2
15/09/2020,22:12:25,51,22,1
15/09/2020,22:20:26,36,16,1
15/09/2020,22:22:27,35,25,2
15/09/2020,22:34:32,50,15,3
15/09/2020,22:38:21,54,17,2
15/09/2020,22:42:37,44,20,4
15/09/2020,22:50:21,40,22,1
15/09/2020,23:01:23,37,17,0
15/09/2020,23:06:24,54,25,5
15/09/2020,23:12:25,47,24,1
15/09/2020,23:20:26,44,20,0
15/09/2020,23:22:27,38,21,2
15/09/2020,23:34:32,51,21,4
15/09/2020,23:38:21,53,19,5
15/09/2020,23:42:37,51,24,5
15/09/2020,23:50:21,36,21,0
16/09/2020,00:01:23,47,19,4
16/09/2020,00:06:24,41,25,3
16/09/2020,00:12:25,54,25,0
16/09/2020,00:20:26,37,15,1
16/09/2020,00:22:27,41,21,1
16/09/2020,00:34:32,41,15,5
16/09/2020,00:38:21,39,19,4
16/09/2020,00:42:37,40,24,4
16/09/2020,00:50:21,43,24,1
16/09/2020,00:55:24,38,23,5
16/09/2020,01:01:23,50,23,1
16/09/2020,01:06:24,50,23,0
16/09/2020,01:12:25,42,17,0
16/09/2020,01:20:26,48,17,0
16/09/2020,01:22:27,46,25,4
16/09/2020,01:34:32,46,19,4
16/09/2020,01:38:21,55,22,2
16/09/2020,01:42:37,37,20,5
16/09/2020,01:50:21,48,24,3
16/09/2020,02:01:23,50,24,5
16/09/2020,02:06:24,55,21,2
16/09/2020,02:12:25,39,21,1
16/09/2020,02:20:26,45,25,2
16/09/2020,02:22:27,40,19,1
16/09/2020,02:34:32,39,17,5
16/09/2020,02:38:21,52,15,4
16/09/2020,02:42:37,51,22,3
16/09/2020,02:50:21,39,22,1
16/09/2020,03:01:23,51,21,2
16/09/2020,03:06:24,39,20,1
16/09/2020,03:12:25,37,15,4
16/09/2020,03:20:26,44,16,0
16/09/2020,03:22:27,48,16,1
16/09/2020,03:34:32,42,18,1
16/09/2020,03:38:21,41,17,5
16/09/2020,03:42:37,40,24,3
16/09/2020,03:50:21,47,22,1
16/09/2020,04:01:23,49,20,0
16/09/2020,04:06:24,46,17,1
16/09/2020,04:12:25,35,18,2
16/09/2020,04:20:26,46,24,2
16/09/2020,04:22:27,35,24,4
16/09/2020,04:34:32,42,25,3
16/09/2020,04:38:21,47,23,4
16/09/2020,04:42:37,55,16,2
16/09/2020,04:50:21,52,18,3
16/09/2020,05:01:23,50,18,3
16/09/2020,05:06:24,42,23,3
16/09/2020,05:12:25,38,16,4
16/09/2020,05:20:26,45,24,3
16/09/2020,05:22:27,44,17,3
16/09/2020,05:34:32,39,20,0
16/09/2020,05:38:21,49,24,0
16/09/2020,05:42:37,46,24,5
16/09/2020,05:50:21,38,22,1
16/09/2020,06:01:23,51,25,1
16/09/2020,06:06:24,36,16,2
16/09/2020,06:12:25,49,21,2
16/09/2020,06:20:26,54,21,3
16/09/2020,06:22:27,44,15,5
16/09/2020,06:34:32,47,20,3
16/09/2020,06:38:21,36,18,5
16/09/2020,06:42:37,36,24,4
16/09/2020,06:50:21,43,18,0
16/09/2020,07:01:23,40,19,1
16/09/2020,07:06:24,48,16,4
16/09/2020,07:12:25,49,15,1
16/09/2020,07:20:26,44,15,4
16/09/2020,07:22:27,52,16,5
16/09/2020,07:34:32,37,25,3
16/09/2020,07:38:21,41,22,3
16/09/2020,07:42:37,36,16,3
16/09/2020,07:50:21,45,18,5
16/09/2020,07:01:23,41,15,3
16/09/2020,07:06:24,54,16,0
16/09/2020,07:12:25,49,19,4
16/09/2020,07:20:26,51,18,1
16/09/2020,07:22:27,52,15,1
16/09/2020,07:34:32,41,18,1
16/09/2020,07:38:21,50,17,0
16/09/2020,07:42:37,52,24,4
16/09/2020,07:50:21,38,18,1
16/09/2020,08:01:23,50,24,2
16/09/2020,08:06:24,47,22,3
16/09/2020,08:12:25,55,17,4
16/09/2020,09:20:26,35,19,2
16/09/2020,09:22:27,40,23,5
16/09/2020,09:34:32,50,25,4
16/09/2020,09:38:21,40,24,0
16/09/2020,09:42:37,36,25,1
16/09/2020,09:50:21,35,20,0
16/09/2020,10:01:23,36,21,0
16/09/2020,10:06:24,39,17,1
16/09/2020,10:12:25,44,21,1
16/09/2020,10:20:26,50,16,3
16/09/2020,10:22:27,37,24,4
16/09/2020,10:34:32,53,25,5
16/09/2020,10:38:21,53,24,3
16/09/2020,10:42:37,46,24,3
16/09/2020,10:50:21,38,24,1
16/09/2020,11:01:23,36,22,3
16/09/2020,11:06:24,44,22,4
16/09/2020,11:12:25,43,18,2
16/09/2020,11:20:26,40,18,1
16/09/2020,11:22:27,42,24,3
16/09/2020,11:34:32,36,21,4
16/09/2020,11:38:21,47,23,0
16/09/2020,11:42:37,40,17,0
16/09/2020,11:50:21,50,23,3
16/09/2020,12:01:23,38,16,5
16/09/2020,12:06:24,52,21,2
16/09/2020,12:12:25,36,16,2
16/09/2020,12:20:26,41,25,3
16/09/2020,12:22:27,41,23,2
16/09/2020,12:34:32,41,25,3
16/09/2020,12:38:21,52,23,5
16/09/2020,12:42:37,45,21,5
16/09/2020,12:50:21,55,25,4
16/09/2020,13:01:23,52,22,1
16/09/2020,13:06:24,46,23,3
16/09/2020,13:12:25,52,19,0
16/09/2020,13:20:26,41,17,1
16/09/2020,13:22:27,47,23,1
16/09/2020,13:34:32,48,19,1
16/09/2020,13:38:21,37,15,2
16/09/2020,13:42:37,39,21,5
16/09/2020,13:50:21,35,21,5
16/09/2020,14:01:23,49,23,3
16/09/2020,14:06:24,51,16,2
16/09/2020,14:12:25,40,24,3
16/09/2020,14:20:26,47,16,5
16/09/2020,14:22:27,40,25,2
16/09/2020,14:34:32,55,25,0
16/09/2020,14:38:21,39,16,0
16/09/2020,14:42:37,46,15,0
16/09/2020,14:50:21,53,19,1
16/09/2020,15:01:23,48,25,0
16/09/2020,15:06:24,53,25,4
16/09/2020,15:12:25,44,19,1
16/09/2020,15:20:26,54,20,1
16/09/2020,15:22:27,40,17,2
16/09/2020,15:34:32,54,18,2
16/09/2020,15:38:21,53,17,4
16/09/2020,15:42:37,37,17,0
16/09/2020,15:50:21,48,22,0
16/09/2020,16:01:23,45,17,5
16/09/2020,16:06:24,41,19,2
16/09/2020,16:12:25,43,18,4
16/09/2020,16:20:26,42,18,5
16/09/2020,16:22:27,51,16,5
16/09/2020,16:34:32,39,23,3
16/09/2020,16:38:21,38,16,1
16/09/2020,16:42:37,38,15,2
16/09/2020,16:50:21,53,22,0
16/09/2020,17:01:23,36,18,0
16/09/2020,17:06:24,37,24,1
16/09/2020,17:12:25,54,21,3
16/09/2020,17:20:26,40,17,2
16/09/2020,17:22:27,35,20,1
16/09/2020,17:34:32,55,18,5
16/09/2020,17:38:21,35,15,3
16/09/2020,17:42:37,53,21,2
16/09/2020,17:50:21,45,20,5
16/09/2020,18:01:23,37,17,0
16/09/2020,18:06:24,46,18,5
16/09/2020,18:12:25,36,20,1
16/09/2020,18:20:26,48,25,4
16/09/2020,18:22:27,41,15,1
16/09/2020,18:34:32,38,21,3
16/09/2020,18:38:21,45,17,2
16/09/2020,18:42:37,41,19,0
16/09/2020,18:50:21,39,25,0
16/09/2020,19:01:23,46,17,5
16/09/2020,19:06:24,53,23,4
16/09/2020,19:12:25,45,17,0
16/09/2020,19:20:26,37,18,1
16/09/2020,19:22:27,37,18,5
16/09/2020,19:34:32,37,23,1
16/09/2020,19:38:21,40,19,2
16/09/2020,19:42:37,37,18,5
16/09/2020,19:50:21,51,18,5
16/09/2020,20:01:23,45,16,5
16/09/2020,20:06:24,36,17,4
16/09/2020,20:12:25,41,22,5
16/09/2020,20:20:26,41,23,0
16/09/2020,20:22:27,38,19,5
16/09/2020,20:34:32,42,23,3
16/09/2020,20:38:21,53,18,4
16/09/2020,20:42:37,55,25,4
16/09/2020,20:50:21,42,16,3
16/09/2020,21:01:23,50,19,1
16/09/2020,21:06:24,40,16,2
16/09/2020,21:12:25,55,25,0
16/09/2020,21:20:26,52,19,4
16/09/2020,21:22:27,46,16,0
16/09/2020,21:34:32,47,23,3
16/09/2020,21:38:21,52,17,2
16/09/2020,21:42:37,44,20,1
16/09/2020,21:50:21,47,24,1
16/09/2020,22:01:23,39,23,2
16/09/2020,22:06:24,51,23,1
16/09/2020,22:12:25,38,17,1
16/09/2020,22:20:26,45,18,3
16/09/2020,22:22:27,42,17,5
16/09/2020,22:34:32,50,23,2
16/09/2020,22:38:21,52,17,0
16/09/2020,22:42:37,38,25,0
16/09/2020,22:50:21,47,24,3
16/09/2020,23:01:23,41,16,1
16/09/2020,23:06:24,48,23,3
16/09/2020,23:12:25,50,22,3
16/09/2020,23:20:26,54,15,4
16/09/2020,23:22:27,39,25,1
16/09/2020,23:34:32,50,21,3
16/09/2020,23:38:21,54,20,5
16/09/2020,23:42:37,43,22,2
16/09/2020,23:50:21,42,24,4
17/09/2020,00:01:23,54,19,4
17/09/2020,00:06:24,54,23,1
17/09/2020,00:12:25,41,23,3
17/09/2020,00:20:26,49,21,1
17/09/2020,00:22:27,55,18,5
17/09/2020,00:34:32,37,18,0
17/09/2020,00:38:21,48,19,1
17/09/2020,00:42:37,51,16,4
17/09/2020,00:50:21,43,21,2
17/09/2020,00:55:24,48,21,1
17/09/2020,01:01:23,35,23,4
17/09/2020,01:06:24,36,15,2
17/09/2020,01:12:25,50,16,0
17/09/2020,01:20:26,43,19,2
17/09/2020,01:22:27,44,16,4
17/09/2020,01:34:32,50,18,3
17/09/2020,01:38:21,47,15,2
17/09/2020,01:42:37,53,24,1
17/09/2020,01:50:21,39,19,1
17/09/2020,02:01:23,36,23,5
17/09/2020,02:06:24,39,24,5
17/09/2020,02:12:25,52,17,2
17/09/2020,02:20:26,52,25,3
17/09/2020,02:22:27,38,15,2
17/09/2020,02:34:32,52,20,4
17/09/2020,02:38:21,47,22,3
17/09/2020,02:42:37,55,16,0
17/09/2020,02:50:21,45,25,5
17/09/2020,03:01:23,52,22,4
17/09/2020,03:06:24,45,18,3
17/09/2020,03:12:25,36,15,0
17/09/2020,03:20:26,47,15,3
17/09/2020,03:22:27,40,16,0
17/09/2020,03:34:32,53,17,3
17/09/2020,03:38:21,44,16,5
17/09/2020,03:42:37,51,17,0
17/09/2020,03:50:21,48,15,2
17/09/2020,04:01:23,39,22,5
17/09/2020,04:06:24,45,19,5
17/09/2020,04:12:25,43,17,0
17/09/2020,04:20:26,46,18,0
17/09/2020,04:22:27,47,16,5
17/09/2020,04:34:32,40,16,5
17/09/2020,04:38:21,42,18,3
17/09/2020,04:42:37,39,17,2
17/09/2020,04:50:21,43,23,0
17/09/2020,05:01:23,38,21,5
17/09/2020,05:06:24,54,15,3
17/09/2020,05:12:25,46,21,4
17/09/2020,05:20:26,38,23,3
17/09/2020,05:22:27,55,25,5
17/09/2020,05:34:32,41,25,5
17/09/2020,05:38:21,50,23,2
17/09/2020,05:42:37,39,25,5
17/09/2020,05:50:21,44,19,3
17/09/2020,06:01:23,55,17,2
17/09/2020,06:06:24,48,25,5
17/09/2020,06:12:25,40,25,1
17/09/2020,06:20:26,35,18,0
17/09/2020,06:22:27,42,16,4
17/09/2020,06:34:32,37,18,0
17/09/2020,06:38:21,37,16,1
17/09/2020,06:42:37,47,19,2
17/09/2020,06:50:21,38,21,4
17/09/2020,07:01:23,48,23,2
17/09/2020,07:06:24,44,17,1
17/09/2020,07:12:25,51,16,1
17/09/2020,07:20:26,50,17,0
17/09/2020,07:22:27,35,16,5
17/09/2020,07:34:32,48,16,5
17/09/2020,07:38:21,36,22,0
17/09/2020,07:42:37,47,25,1
17/09/2020,07:50:21,44,22,5
17/09/2020,07:01:23,48,22,0
17/09/2020,07:06:24,40,22,1
17/09/2020,07:12:25,54,19,1
17/09/2020,07:20:26,54,22,1
17/09/2020,07:22:27,51,24,5
17/09/2020,07:34:32,51,15,2
17/09/2020,07:38:21,50,15,2
17/09/2020,07:42:37,52,17,4
17/09/2020,07:50:21,46,25,3
17/09/2020,08:01:23,35,20,4
17/09/2020,08:06:24,44,24,3
17/09/2020,08:12:25,46,15,1
17/09/2020,09:20:26,47,15,0
17/09/2020,09:22:27,35,19,3
17/09/2020,09:34:32,41,24,0
17/09/2020,09:38:21,46,16,5
17/09/2020,09:42:37,43,15,3
17/09/2020,09:50:21,54,22,1
17/09/2020,10:01:23,43,17,3
17/09/2020,10:06:24,47,25,5
17/09/2020,10:12:25,41,15,3
17/09/2020,10:20:26,37,16,2
17/09/2020,10:22:27,50,16,3
17/09/2020,10:34:32,47,16,5
17/09/2020,10:38:21,49,15,0
17/09/2020,10:42:37,47,19,5
17/09/2020,10:50:21,53,19,1
17/09/2020,11:01:23,37,21,0
17/09/2020,11:06:24,44,17,3
17/09/2020,11:12:25,44,20,1
17/09/2020,11:20:26,42,16,5
17/09/2020,11:22:27,52,19,3
17/09/2020,11:34:32,37,22,3
17/09/2020,11:38:21,53,21,4
17/09/2020,11:42:37,41,21,5
17/09/2020,11:50:21,36,17,1
17/09/2020,12:01:23,44,17,4
17/09/2020,12:06:24,53,17,4
17/09/2020,12:12:25,50,18,5
17/09/2020,12:20:26,36,16,4
17/09/2020,12:22:27,44,24,4
17/09/2020,12:34:32,44,19,2
17/09/2020,12:38:21,52,21,1
17/09/2020,12:42:37,46,16,5
17/09/2020,12:50:21,43,17,1
17/09/2020,13:01:23,46,15,0
17/09/2020,13:06:24,54,20,5
17/09/2020,13:12:25,39,25,2
17/09/2020,13:20:26,50,23,3
17/09/2020,13:22:27,50,20,5
17/09/2020,13:34:32,52,19,1
17/09/2020,13:38:21,52,21,4
17/09/2020,13:42:37,52,19,3
17/09/2020,13:50:21,43,19,5
17/09/2020,14:01:23,48,22,3
17/09/2020,14:06:24,55,24,4
17/09/2020,14:12:25,42,20,0
17/09/2020,14:20:26,36,19,4
17/09/2020,14:22:27,38,22,0
17/09/2020,14:34:32,47,18,2
17/09/2020,14:38:21,51,19,3
17/09/2020,14:42:37,54,23,5
17/09/2020,14:50:21,45,19,5
17/09/2020,15:01:23,51,15,1
17/09/2020,15:06:24,46,22,5
17/09/2020,15:12:25,51,19,4
17/09/2020,15:20:26,41,20,5
17/09/2020,15:22:27,42,21,4
17/09/2020,15:34:32,55,18,5
17/09/2020,15:38:21,47,24,0
17/09/2020,15:42:37,40,22,1
17/09/2020,15:50:21,37,25,5
17/09/2020,16:01:23,45,23,3
17/09/2020,16:06:24,46,20,4
17/09/2020,16:12:25,35,17,1
17/09/2020,16:20:26,55,22,0
17/09/2020,16:22:27,45,19,5
17/09/2020,16:34:32,42,16,4
17/09/2020,16:38:21,37,19,1
17/09/2020,16:42:37,40,19,1
17/09/2020,16:50:21,42,23,5
17/09/2020,17:01:23,46,25,3
17/09/2020,17:06:24,54,23,3
17/09/2020,17:12:25,36,20,2
17/09/2020,17:20:26,49,21,4
17/09/2020,17:22:27,47,23,1
17/09/2020,17:34:32,37,20,3
17/09/2020,17:38:21,40,20,1
17/09/2020,17:42:37,39,15,5
17/09/2020,17:50:21,42,21,1
17/09/2020,18:01:23,52,25,5
17/09/2020,18:06:24,49,25,0
17/09/2020,18:12:25,45,20,1
17/09/2020,18:20:26,37,17,1
17/09/2020,18:22:27,43,25,0
17/09/2020,18:34:32,45,15,3
17/09/2020,18:38:21,51,19,0
17/09/2020,18:42:37,47,17,5
17/09/2020,18:50:21,46,16,4
17/09/2020,19:01:23,53,22,2
17/09/2020,19:06:24,53,22,3
17/09/2020,19:12:25,53,22,4
17/09/2020,19:20:26,39,15,0
17/09/2020,19:22:27,46,18,5
17/09/2020,19:34:32,38,21,3
17/09/2020,19:38:21,42,19,0
17/09/2020,19:42:37,48,19,1
17/09/2020,19:50:21,36,22,4
